ANO,MES,MUNICIPIO,HOMICÍDIO DOLOSO (2),Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO OUTROS,TENTATIVA DE HOMICÍDIO,LESÃO CORPORAL SEGUIDA DE MORTE,LESÃO CORPORAL DOLOSA,LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,LESÃO CORPORAL CULPOSA - OUTRAS,LATROCÍNIO,Nº DE VÍTIMAS EM LATROCÍNIO,TOTAL DE ESTUPRO (4),ROUBOS,ROUBO DE VEÍCULO,ROUBO A BANCO,ROUBO DE CARGA,FURTO - OUTROS,FURTO DE VEÍCULO,ROUBO - OUTROS,ESTUPRO,ESTUPRO DE VULNERÁVEL
2010,Janeiro,Mongaguá,3,3,0.0,0.0,4,0,2,,34,22,1,0,0,2,53,1,0,0,121,29,,,
2010,Fevereiro,Mongaguá,0,0,0.0,0.0,4,1,0,,40,15,0,0,0,0,41,4,0,0,96,23,,,
2010,Marco,Mongaguá,2,2,0.0,0.0,1,0,1,,19,9,0,0,0,2,28,6,0,1,104,5,,,
2010,Abril,Mongaguá,0,0,0.0,0.0,2,0,2,,20,12,0,0,0,2,30,8,0,0,137,13,,,
2010,Maio,Mongaguá,1,1,0.0,0.0,0,0,3,,29,11,1,0,0,2,31,5,0,0,124,12,,,
2010,Junho,Mongaguá,1,1,0.0,0.0,1,0,0,,21,10,0,0,0,1,36,7,0,0,74,8,,,
2010,Julho,Mongaguá,1,1,0.0,0.0,1,0,2,,14,11,1,0,0,1,45,6,0,0,86,12,,,
2010,Agosto,Mongaguá,0,0,0.0,0.0,3,0,1,,20,18,1,0,0,1,33,4,0,0,110,6,,,
2010,Setembro,Mongaguá,1,1,0.0,0.0,1,0,1,,17,14,0,0,0,4,19,10,0,0,89,16,,,
2010,Outubro,Mongaguá,0,0,0.0,0.0,0,0,0,,33,11,0,0,0,0,23,6,0,0,98,12,,,
2010,Novembro,Mongaguá,0,0,0.0,0.0,1,0,1,,29,21,0,0,0,2,31,1,0,0,105,20,,,
2010,Dezembro,Mongaguá,0,0,0.0,0.0,2,0,2,,27,14,0,0,0,2,25,5,0,0,102,28,,,
2010,Janeiro,Peruíbe,1,1,0.0,0.0,4,0,2,,30,23,1,0,0,1,42,3,0,1,145,5,,,
2010,Fevereiro,Peruíbe,2,2,0.0,0.0,0,0,0,,34,6,1,0,0,1,53,6,0,0,125,6,,,
2010,Marco,Peruíbe,4,4,0.0,0.0,2,1,1,,29,13,0,0,0,0,36,1,0,0,119,3,,,
2010,Abril,Peruíbe,3,3,0.0,0.0,1,0,1,,27,16,0,0,0,0,60,1,0,0,82,15,,,
2010,Maio,Peruíbe,2,2,0.0,0.0,0,0,1,,23,18,0,0,0,3,53,1,0,0,105,12,,,
2010,Junho,Peruíbe,0,0,0.0,0.0,1,0,1,,24,17,0,0,0,2,54,4,0,0,94,6,,,
2010,Julho,Peruíbe,1,1,0.0,0.0,0,0,0,,26,14,0,0,0,4,80,1,0,0,106,7,,,
2010,Agosto,Peruíbe,0,0,0.0,0.0,0,0,0,,21,9,1,0,0,2,76,3,0,0,119,13,,,
2010,Setembro,Peruíbe,0,0,0.0,0.0,0,0,0,,18,17,2,0,0,1,45,3,0,0,90,17,,,
2010,Outubro,Peruíbe,0,0,0.0,0.0,2,0,2,,13,17,0,0,0,3,25,1,0,0,83,13,,,
2010,Novembro,Peruíbe,2,2,0.0,0.0,0,0,6,,26,20,2,0,0,4,42,3,0,0,82,13,,,
2010,Dezembro,Peruíbe,1,1,0.0,0.0,1,0,0,,29,15,1,0,0,3,68,9,0,0,98,25,,,
2010,Janeiro,Praia Grande,5,5,0.0,0.0,6,0,3,,146,123,0,0,0,6,336,44,0,3,633,90,,,
2010,Fevereiro,Praia Grande,4,5,0.0,0.0,1,1,1,,126,86,1,0,0,1,279,43,0,1,468,93,,,
2010,Marco,Praia Grande,5,5,0.0,0.0,2,0,3,,167,78,0,0,0,5,321,62,0,2,393,78,,,
2010,Abril,Praia Grande,1,1,0.0,0.0,3,0,1,,85,54,0,2,2,9,275,39,0,1,336,54,,,
2010,Maio,Praia Grande,3,3,0.0,0.0,4,0,2,,101,73,0,0,0,9,247,30,0,0,440,55,,,
2010,Junho,Praia Grande,2,2,0.0,0.0,3,0,2,,98,84,2,0,0,10,256,30,0,5,426,49,,,
2010,Julho,Praia Grande,1,1,0.0,0.0,1,0,2,,79,71,0,0,0,10,294,51,0,5,413,88,,,
2010,Agosto,Praia Grande,5,5,0.0,0.0,3,0,5,,115,97,0,0,0,9,310,46,0,6,399,58,,,
2010,Setembro,Praia Grande,1,1,0.0,0.0,4,0,1,,102,71,2,1,1,7,282,45,0,3,435,68,,,
2010,Outubro,Praia Grande,1,1,0.0,0.0,6,0,2,,156,67,1,0,0,5,285,37,0,4,456,97,,,
2010,Novembro,Praia Grande,4,4,0.0,0.0,2,0,1,,145,91,2,0,0,2,291,79,0,2,422,80,,,
2010,Dezembro,Praia Grande,6,6,0.0,0.0,11,0,5,,143,114,2,0,0,4,266,45,0,11,448,67,,,
2010,Janeiro,Santos,6,6,0.0,0.0,4,0,6,,152,61,1,0,0,8,337,17,0,1,697,150,,,
2010,Fevereiro,Santos,2,2,0.0,0.0,4,0,3,,132,57,5,1,1,6,272,17,0,3,470,130,,,
2010,Marco,Santos,5,5,0.0,0.0,6,0,7,,172,52,4,1,1,3,397,28,0,1,657,192,,,
2010,Abril,Santos,7,8,0.0,0.0,0,0,6,,120,63,7,0,0,9,329,34,0,3,481,162,,,
2010,Maio,Santos,2,2,0.0,0.0,6,0,4,,157,75,6,0,0,5,423,24,0,0,668,190,,,
2010,Junho,Santos,0,0,0.0,0.0,5,0,5,,147,57,0,0,0,6,347,37,0,3,492,164,,,
2010,Julho,Santos,1,1,0.0,0.0,3,0,1,,106,60,3,0,0,7,278,33,0,1,546,159,,,
2010,Agosto,Santos,0,0,0.0,0.0,3,1,5,,125,61,7,0,0,4,316,56,0,2,682,202,,,
2010,Setembro,Santos,2,2,0.0,0.0,2,0,8,,134,78,9,0,0,6,366,31,0,3,484,165,,,
2010,Outubro,Santos,3,3,0.0,0.0,4,0,4,,127,50,2,0,0,11,317,34,0,1,584,162,,,
2010,Novembro,Santos,7,9,0.0,0.0,2,0,5,,146,62,6,0,0,4,335,31,0,2,883,185,,,
2010,Dezembro,Santos,1,1,0.0,0.0,3,0,2,,158,82,2,2,2,9,347,26,0,4,624,111,,,
2010,Janeiro,São Vicente,2,2,0.0,0.0,2,0,1,,127,56,2,1,1,4,211,13,0,1,354,51,,,
2010,Fevereiro,São Vicente,5,5,0.0,0.0,1,0,6,,136,60,1,0,0,11,154,13,0,2,260,73,,,
2010,Marco,São Vicente,5,5,0.0,0.0,2,0,5,,150,60,0,0,0,10,232,31,0,2,330,102,,,
2010,Abril,São Vicente,7,8,0.0,0.0,5,0,3,,133,48,2,0,0,6,228,17,0,2,273,80,,,
2010,Maio,São Vicente,2,2,0.0,0.0,1,0,8,,116,55,0,0,0,9,216,27,0,2,301,70,,,
2010,Junho,São Vicente,3,3,0.0,0.0,1,0,3,,122,49,1,0,0,9,227,22,0,0,201,79,,,
2010,Julho,São Vicente,1,1,0.0,0.0,1,0,3,,111,42,2,0,0,11,223,34,0,1,226,77,,,
2010,Agosto,São Vicente,0,0,0.0,0.0,1,0,3,,121,71,3,1,1,9,272,35,0,1,323,71,,,
2010,Setembro,São Vicente,5,5,0.0,0.0,0,0,1,,131,74,2,0,0,7,260,29,0,1,252,86,,,
2010,Outubro,São Vicente,4,4,0.0,0.0,4,1,1,,132,47,2,0,0,5,230,20,0,1,360,98,,,
2010,Novembro,São Vicente,6,6,0.0,0.0,3,0,5,,141,44,3,0,0,6,350,26,0,1,307,82,,,
2010,Dezembro,São Vicente,4,4,0.0,0.0,1,0,1,,151,50,5,0,0,7,258,34,0,4,293,52,,,
2011,Janeiro,Bertioga,1,1,,,2,0,2,,38,25,0,0,0,3,20,1,0,0,152,3,,,
2011,Fevereiro,Bertioga,0,0,,,3,0,1,,34,18,1,0,0,0,15,1,0,0,115,1,,,
2011,Marco,Bertioga,1,1,,,0,0,1,,16,19,0,0,0,4,7,0,0,0,101,1,,,
2011,Abril,Bertioga,0,0,,,1,0,0,,17,10,0,1,1,1,15,2,0,0,138,5,,,
2011,Maio,Bertioga,0,0,,,1,0,0,,17,10,0,0,0,0,14,1,0,0,67,2,,,
2011,Junho,Bertioga,0,0,,,1,0,2,,20,7,0,0,0,1,8,0,0,0,67,2,,,
2011,Julho,Bertioga,0,0,,,0,0,0,,21,8,0,0,0,2,21,0,0,0,57,2,,,
2011,Agosto,Bertioga,2,2,,,2,0,0,,34,7,0,0,0,0,17,1,0,0,85,1,,,
2011,Setembro,Bertioga,0,0,,,3,0,3,,18,13,0,0,0,0,11,0,0,0,83,2,,,
2011,Outubro,Bertioga,0,0,,,1,0,1,,34,15,0,0,0,1,18,0,0,0,76,0,,,
2011,Novembro,Bertioga,0,0,,,1,0,0,,25,9,0,0,0,0,18,3,0,0,87,1,,,
2011,Dezembro,Bertioga,0,0,,,2,0,2,,34,16,0,0,0,1,15,1,0,0,95,2,,,
2011,Janeiro,Cubatão,2,2,,,4,0,4,,35,33,2,0,0,1,73,10,0,0,108,23,,,
2011,Fevereiro,Cubatão,2,2,,,0,0,3,,41,19,3,0,0,4,72,21,0,3,117,29,,,
2011,Marco,Cubatão,2,2,,,1,0,1,,29,29,5,0,0,4,106,22,0,1,130,20,,,
2011,Abril,Cubatão,5,5,,,9,1,1,,55,24,2,1,1,4,119,25,0,3,129,25,,,
2011,Maio,Cubatão,0,0,,,6,0,1,,50,31,2,0,0,3,136,21,0,2,145,23,,,
2011,Junho,Cubatão,1,1,,,2,0,1,,43,25,2,0,0,3,84,17,0,1,95,17,,,
2011,Julho,Cubatão,2,2,,,0,0,3,,46,26,3,0,0,4,107,21,0,2,142,33,,,
2011,Agosto,Cubatão,0,0,,,1,0,2,,32,23,6,0,0,9,117,24,0,2,125,19,,,
2011,Setembro,Cubatão,1,1,,,2,0,2,,34,25,3,0,0,2,115,21,0,5,113,16,,,
2011,Outubro,Cubatão,2,2,,,3,0,1,,39,18,1,0,0,2,75,14,0,0,140,14,,,
2011,Novembro,Cubatão,3,3,,,3,0,1,,44,21,4,0,0,2,68,16,0,4,131,21,,,
2011,Dezembro,Cubatão,3,3,,,1,0,3,,37,28,4,0,0,4,84,19,0,8,141,21,,,
2011,Janeiro,Guarujá,3,3,,,3,1,5,,151,74,1,0,0,15,198,24,0,1,304,40,,,
2011,Fevereiro,Guarujá,5,5,,,4,0,7,,112,56,0,0,0,16,235,26,0,0,277,41,,,
2011,Marco,Guarujá,4,4,,,2,0,4,,126,58,1,1,1,13,309,20,0,0,300,59,,,
2011,Abril,Guarujá,2,4,,,1,0,3,,134,44,0,0,0,10,220,15,0,1,279,27,,,
2011,Maio,Guarujá,2,2,,,2,0,8,,117,72,1,0,0,13,291,11,0,0,298,30,,,
2011,Junho,Guarujá,1,1,,,2,0,2,,94,63,0,0,0,10,233,10,0,0,309,29,,,
2011,Julho,Guarujá,5,5,,,3,0,5,,84,51,0,0,0,14,350,14,0,0,408,57,,,
2011,Agosto,Guarujá,2,2,,,2,0,5,,89,48,0,0,0,8,272,10,0,0,299,33,,,
2011,Setembro,Guarujá,2,3,,,1,0,3,,88,42,0,1,1,10,223,11,0,0,310,35,,,
2011,Outubro,Guarujá,2,2,,,2,0,1,,97,40,1,0,0,6,254,8,0,1,259,22,,,
2011,Novembro,Guarujá,1,1,,,2,0,3,,140,61,0,2,3,15,254,12,0,0,314,37,,,
2011,Dezembro,Guarujá,1,1,,,1,0,6,,127,53,1,0,0,9,304,8,0,0,389,42,,,
2011,Janeiro,Itanhaém,2,2,,,3,1,0,,44,26,0,0,0,2,48,0,0,0,324,18,,,
2011,Fevereiro,Itanhaém,1,1,,,1,0,1,,56,23,0,0,0,3,30,7,0,0,211,14,,,
2011,Marco,Itanhaém,2,2,,,2,0,0,,40,20,0,0,0,3,29,3,0,0,185,16,,,
2011,Abril,Itanhaém,4,6,,,3,0,1,,43,18,3,0,0,5,50,6,0,0,163,15,,,
2011,Maio,Itanhaém,3,3,,,2,0,1,,40,28,1,0,0,0,58,3,0,0,218,10,,,
2011,Junho,Itanhaém,2,2,,,1,0,2,,40,19,0,0,0,3,45,3,0,0,177,12,,,
2011,Julho,Itanhaém,1,1,,,4,0,0,,36,20,0,0,0,1,57,2,0,0,145,11,,,
2011,Agosto,Itanhaém,1,1,,,2,1,1,,40,11,0,0,0,6,60,3,0,2,198,15,,,
2011,Setembro,Itanhaém,3,3,,,3,0,0,,57,20,1,0,0,5,67,4,0,1,205,17,,,
2011,Outubro,Itanhaém,0,0,,,0,0,2,,38,15,0,0,0,3,56,2,0,0,183,10,,,
2011,Novembro,Itanhaém,1,1,,,3,0,0,,29,19,1,0,0,3,57,14,0,0,249,20,,,
2011,Dezembro,Itanhaém,1,1,,,3,0,2,,49,17,0,2,2,4,42,7,0,0,196,16,,,
2011,Janeiro,Mongaguá,1,1,,,1,0,1,,39,21,0,0,0,1,38,10,0,1,110,21,,,
2011,Fevereiro,Mongaguá,1,1,,,0,0,0,,25,16,0,0,0,3,32,6,0,0,126,11,,,
2011,Marco,Mongaguá,0,0,,,1,0,0,,20,10,0,0,0,2,38,8,0,0,99,23,,,
2011,Abril,Mongaguá,1,1,,,0,0,0,,32,9,1,1,1,0,40,4,0,1,104,2,,,
2011,Maio,Mongaguá,0,0,,,1,0,0,,33,7,1,0,0,3,41,12,0,0,79,6,,,
2011,Junho,Mongaguá,1,1,,,1,0,0,,20,13,0,0,0,0,54,3,0,0,101,4,,,
2011,Julho,Mongaguá,0,0,,,1,0,1,,26,5,0,0,0,1,41,7,0,0,76,9,,,
2011,Agosto,Mongaguá,0,0,,,0,0,0,,24,10,0,0,0,2,39,3,0,0,108,9,,,
2011,Setembro,Mongaguá,0,0,,,0,0,2,,19,14,0,0,0,1,34,7,0,0,107,9,,,
2011,Outubro,Mongaguá,2,2,,,1,1,2,,15,14,0,0,0,0,37,9,0,2,106,6,,,
2011,Novembro,Mongaguá,0,0,,,0,0,1,,30,10,0,0,0,2,30,3,0,1,100,16,,,
2011,Dezembro,Mongaguá,3,3,,,0,1,2,,28,8,0,0,0,1,30,13,0,0,113,20,,,
2011,Janeiro,Peruíbe,2,2,,,0,0,1,,12,40,0,0,0,2,50,6,0,0,116,16,,,
2011,Fevereiro,Peruíbe,2,2,,,0,0,0,,39,19,1,0,0,4,35,5,0,0,115,17,,,
2011,Marco,Peruíbe,0,0,,,1,1,0,,24,16,0,1,1,2,32,4,0,0,92,12,,,
2011,Abril,Peruíbe,1,1,,,0,0,0,,15,11,3,0,0,1,38,7,0,0,91,6,,,
2011,Maio,Peruíbe,0,0,,,0,0,1,,15,17,4,0,0,2,24,1,0,0,107,7,,,
2011,Junho,Peruíbe,0,0,,,0,0,0,,28,25,0,0,0,1,41,4,0,0,102,4,,,
2011,Julho,Peruíbe,0,0,,,0,0,0,,23,18,0,0,0,0,23,4,0,1,92,8,,,
2011,Agosto,Peruíbe,0,0,,,1,0,3,,17,22,3,0,0,0,33,4,0,0,71,12,,,
2011,Setembro,Peruíbe,1,1,,,0,0,0,,25,15,2,0,0,1,35,4,0,0,63,13,,,
2011,Outubro,Peruíbe,1,1,,,1,0,1,,19,14,5,0,0,2,45,3,0,2,79,10,,,
2011,Novembro,Peruíbe,1,1,,,0,0,0,,15,18,4,0,0,2,27,4,0,1,44,3,,,
2011,Dezembro,Peruíbe,2,2,,,1,0,0,,22,24,8,1,1,0,46,6,0,2,168,4,,,
2011,Janeiro,Praia Grande,4,4,,,1,0,4,,137,114,1,0,0,5,232,36,0,8,522,133,,,
2011,Fevereiro,Praia Grande,7,7,,,7,1,3,,169,65,1,0,0,10,255,41,0,13,550,99,,,
2011,Marco,Praia Grande,9,9,,,2,1,4,,148,74,1,1,1,14,271,33,0,17,592,66,,,
2011,Abril,Praia Grande,6,7,,,16,0,1,,120,56,2,0,0,12,239,43,0,14,484,91,,,
2011,Maio,Praia Grande,4,4,,,4,0,3,,118,101,2,1,1,9,275,49,0,12,497,74,,,
2011,Junho,Praia Grande,2,2,,,6,0,1,,115,81,5,1,1,10,271,67,0,15,431,87,,,
2011,Julho,Praia Grande,2,2,,,2,0,2,,97,77,2,0,0,4,296,52,0,7,414,91,,,
2011,Agosto,Praia Grande,2,2,,,9,1,2,,109,76,2,0,0,19,339,67,0,9,419,82,,,
2011,Setembro,Praia Grande,0,0,,,2,0,4,,89,83,0,0,0,7,299,70,0,14,358,65,,,
2011,Outubro,Praia Grande,5,5,,,4,0,1,,120,72,2,0,0,6,327,61,0,12,368,77,,,
2011,Novembro,Praia Grande,4,4,,,3,0,5,,57,81,5,0,0,3,423,67,0,35,465,66,,,
2011,Dezembro,Praia Grande,1,1,,,2,0,1,,199,91,2,0,0,9,342,61,0,17,405,81,,,
2011,Janeiro,Santos,1,1,0.0,0.0,5,2,11,,158,52,14,0,0,4,367,20,0,3,821,132,,,
2011,Fevereiro,Santos,2,2,0.0,0.0,3,0,5,,149,71,6,0,0,10,406,26,0,11,660,140,,,
2011,Marco,Santos,4,4,0.0,0.0,1,0,4,,137,67,10,0,0,13,364,30,0,1,799,194,,,
2011,Abril,Santos,3,3,0.0,0.0,2,0,2,,153,61,7,0,0,4,330,24,0,0,688,167,,,
2011,Maio,Santos,0,0,0.0,0.0,5,0,7,,158,60,5,0,0,6,387,38,0,1,804,191,,,
2011,Junho,Santos,2,2,0.0,0.0,6,0,3,,139,53,0,0,0,5,377,27,0,4,630,162,,,
2011,Julho,Santos,3,3,0.0,0.0,2,0,4,,119,46,8,0,0,3,335,26,0,3,816,151,,,
2011,Agosto,Santos,2,2,0.0,0.0,1,1,8,,152,71,6,0,0,7,361,28,0,0,646,81,,,
2011,Setembro,Santos,1,1,0.0,0.0,1,0,10,,155,48,5,0,0,7,428,29,0,0,607,124,,,
2011,Outubro,Santos,2,2,0.0,0.0,3,0,5,,127,48,6,0,0,5,353,35,0,0,557,100,,,
2011,Novembro,Santos,5,5,0.0,0.0,2,1,3,,151,67,3,0,0,1,329,41,0,2,712,118,,,
2011,Dezembro,Santos,1,1,0.0,0.0,3,0,6,,175,68,8,1,1,7,305,24,0,1,811,106,,,
